сервер,id,название,тема,семейство,шагов,оцениваемых,курсы,флаги,создан
dev2,1276,2026 Гепатология 301. Хронический вирусный гепатит C,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,22,0,129,публичный,2026-06-15
dev2,1275,2026 Задание 70 Copy,2026 Липиды 8,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1274,2026 Задание 69 Copy,2026 Липиды 7,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1273,2026 Задание 68 Copy,2026 Липиды 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1272,2026 Задание 67 Copy,2026 ХСН 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1271,2026 Задание 66 Copy,2026 ХСН 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1270,2026 Задание 65 Copy,2026 ХСН 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1269,2026 Задание 64 Copy,2026 ХСН 3,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1268,2026 Задание 63 Copy,2026 ХСН 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1267,2026 Задание 62 Copy,2026 ХСН 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1266,2026 Задание 61 Copy,2026 ФП 8,Кардио-задания 2026,21,21,127,"копия, публичный",2026-06-11
dev2,1265,2026 Задание 60 Copy,2026 ФП 7,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1264,2026 Задание 59 Copy,2026 ФП 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1263,2026 Задание 58 Copy,2026 ФП 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1262,2026 Задание 57 Copy,2026 ФП 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1261,2026 Задание 56 Copy,2026 ФП 3,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1260,2026 Задание 55 Copy,2026 ФП 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1259,2026 Задание 54 Copy,2026 ФП 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1258,2026 Задание 53 Copy,2026 НЖТ 5,Кардио-задания 2026,29,29,127,"копия, публичный",2026-06-11
dev2,1257,2026 Задание 52 Copy,2026 НЖТ 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1256,2026 Задание 51 Copy,2026 НЖТ 3,Кардио-задания 2026,20,20,127,"копия, публичный",2026-06-11
dev2,1255,2026 Задание 50 Copy,2026 НЖТ 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1254,2026 Задание 49 Copy,2026 НЖТ 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1253,2026 Задание 47 Copy,2026 ИМпST 7,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1252,2026 Задание 46 Copy,2026 ИМпST 6,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1251,2026 Задание 45 Copy,2026 ИМпST 5,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1250,2026 Задание 44 Copy,2026 ИМпST 4,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1249,2026 Задание 43 Copy,2026 ИМпST 3,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1248,2026 Задание 42 Copy,2026 ИМпST 2,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1247,2026 Задание 41 Copy,2026 ИМпST 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1246,2026 Задание 40 Copy,2026 ИМБОКА 7,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1245,2026 Задание 39 Copy,2026 ОКСбпST 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1244,2026 Задание 38 Copy,2026 ОКСбпST 5,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1243,2026 Задание 37 Copy,2026 ОКСбпST 4,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1242,2026 Задание 36 Copy,2026 ОКСбпST 3,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1241,2026 Задание 35 Copy,2026 ОКСбпST 2,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1240,2026 Задание 34 Copy,2026 ОКСбпST 1,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1239,2026 Задание 33 Copy,2026 ИБС 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1238,2026 Задание 32 Copy,2026 ИБС 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1237,2026 Задание  31 Copy,2026 ИБС 3,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1236,2026 Задание 30 Copy,2026 ИБС 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1235,2026 Задание 29 Copy,2026 ИБС 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1234,2026 Задание 28 Copy,2026 ЖА 7,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1233,2026 Задание 27 Copy,2026 ЖА 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1232,2026 Задание 26 Copy,2026 ЖА 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1231,2026 Задание 24 Copy,2026 ЖА 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1230,2026 Задание 23 Copy,2026 ЖА 3,Кардио-задания 2026,24,24,127,"копия, публичный",2026-06-11
dev2,1229,2026 Задание 22 Copy,2026 ЖА 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1228,2026 Задание 25 Copy,2026 ЖА 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1227,2026 Задание 21 Copy,2026 Липиды 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1226,2026 Задание 20 Copy,2026 Липиды 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1225,2026 Задание 19 Copy,2026 Липиды 3,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1224,2026 Задание 18 Copy,2026 Липиды 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1223,2026 Задание 17 Copy,2026 Липиды 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1222,2026 Задание 16 Copy,2026 Бради 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1221,2026 Задание 15 Copy,2026 Бради 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1220,2026 Задание 14 Copy,2026 Бради 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1219,2026 Задание 13 Copy,2026 Бради 3,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1218,2026 Задание 12 Copy,2026 Бради 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1217,2026 Задание 11 Copy,2026 Бради 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1216,2026 Задание 10 Copy,2026 АГ 10,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1215,2026 Задание 9 Copy,2026 АГ 9,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1214,2026 Задание 8 Copy,2026 АГ 8,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1213,2026 Задание 7 Copy,2026 АГ 7,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1212,2026 Задание 6 Copy,2026 АГ 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1211,2026 Задание 5 Copy,2026 АГ 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1210,2026 Задание 4 Copy,2026 АГ 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1209,2026 Задание 3 Copy,2026 АГ 3,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11
dev2,1208,2026 Задание 2 Copy,2026 АГ 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1207,2026 Задание 1 Copy,2026 АГ 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11
dev2,1206,2026 Задание 70,2026 Липиды 8,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1205,2026 Задание 69,2026 Липиды 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1204,2026 Задание 68,2026 Липиды 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1203,2026 Задание 67,2026 ХСН 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1202,2026 Задание 66,2026 ХСН 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1201,2026 Задание 65,2026 ХСН 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1200,2026 Задание 64,2026 ХСН 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1199,2026 Задание 63,2026 ХСН 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1198,2026 Задание 62,2026 ХСН 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1197,2026 Задание 61,2026 ФП 8,Кардио-задания 2026,21,21,126,публичный,2026-06-06
dev2,1196,2026 Задание 60,2026 ФП 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1195,2026 Задание 59,2026 ФП 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1194,2026 Задание 58,2026 ФП 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1193,2026 Задание 57,2026 ФП 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1192,2026 Задание 56,2026 ФП 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1191,2026 Задание 55,2026 ФП 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1190,2026 Задание 54,2026 ФП 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1189,2026 Задание 53,2026 НЖТ 5,Кардио-задания 2026,29,29,126,публичный,2026-06-06
dev2,1188,2026 Задание 52,2026 НЖТ 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1187,2026 Задание 51,2026 НЖТ 3,Кардио-задания 2026,20,20,126,публичный,2026-06-06
dev2,1186,2026 Задание 50,2026 НЖТ 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1185,2026 Задание 49,2026 НЖТ 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1184,2026 Задание 47,2026 ИМпST 7,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1183,2026 Задание 46,2026 ИМпST 6,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1182,2026 Задание 45,2026 ИМпST 5,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1181,2026 Задание 44,2026 ИМпST 4,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1180,2026 Задание 43,2026 ИМпST 3,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1179,2026 Задание 42,2026 ИМпST 2,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1178,2026 Задание 41,2026 ИМпST 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1177,2026 Задание 40,2026 ИМБОКА 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1176,2026 Задание 39,2026 ОКСбпST 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1175,2026 Задание 38,2026 ОКСбпST 5,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1174,2026 Задание 37,2026 ОКСбпST 4,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1173,2026 Задание 36,2026 ОКСбпST 3,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1172,2026 Задание 35,2026 ОКСбпST 2,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1171,2026 Задание 34,2026 ОКСбпST 1,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1170,2026 Задание 33,2026 ИБС 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1169,2026 Задание 32,2026 ИБС 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1168,2026 Задание  31,2026 ИБС 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1167,2026 Задание 30,2026 ИБС 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1166,2026 Задание 29,2026 ИБС 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1165,2026 Задание 28,2026 ЖА 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1164,2026 Задание 27,2026 ЖА 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1163,2026 Задание 26,2026 ЖА 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1162,2026 Задание 24,2026 ЖА 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1161,2026 Задание 23,2026 ЖА 3,Кардио-задания 2026,24,24,126,публичный,2026-06-06
dev2,1160,2026 Задание 22,2026 ЖА 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1159,2026 Задание 25,2026 ЖА 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1158,2026 Задание 21,2026 Липиды 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1157,2026 Задание 20,2026 Липиды 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1156,2026 Задание 19,2026 Липиды 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1155,2026 Задание 18,2026 Липиды 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1154,2026 Задание 17,2026 Липиды 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1153,2026 Задание 16,2026 Бради 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1152,2026 Задание 15,2026 Бради 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1151,2026 Задание 14,2026 Бради 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1150,2026 Задание 13,2026 Бради 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1149,2026 Задание 12,2026 Бради 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1148,2026 Задание 11,2026 Бради 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1147,2026 Задание 10,2026 АГ 10,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1146,2026 Задание 9,2026 АГ 9,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1145,2026 Задание 8,2026 АГ 8,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1144,2026 Задание 7,2026 АГ 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1143,2026 Задание 6,2026 АГ 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1142,2026 Задание 5,2026 АГ 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1141,2026 Задание 4,2026 АГ 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1140,2026 Задание 3,2026 АГ 3,Кардио-задания 2026,25,25,126,публичный,2026-06-06
dev2,1139,2026 Задание 2,2026 АГ 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1138,2026 Задание 1,2026 АГ 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06
dev2,1137,2026 Нейрохирургия 126. Мальформация Киари I,Нейрохирургический клинический сценарий. Case 34. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1136,2026 Нейрохирургия 125. Идиопатическая внутричерепная гипертензия,Нейрохирургический клинический сценарий. Case 79. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1135,2026 Нейрохирургия 124. Мезиальный височный склероз,Нейрохирургический клинический сценарий. Case 76. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1134,2026 Нейрохирургия 123. Болезнь Паркинсона и глубокая стимуляция мозга,Нейрохирургический клинический сценарий. Case 74. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1133,2026 Нейрохирургия 122. Невралгия тройничного нерва,Нейрохирургический клинический сценарий. Case 72. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1132,2026 Нейрохирургия 121. Метастатическое поражение позвоночника,Нейрохирургический клинический сценарий. Case 55. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1131,2026 Нейрохирургия 120. Эпидуральный абсцесс позвоночника,Нейрохирургический клинический сценарий. Case 54. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1130,2026 Нейрохирургия 119. Парамедианная грыжа диска L4–L5 с компрессией корешка L4,Нейрохирургический клинический сценарий. Case 52. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1129,2026 Нейрохирургия 118. Синдром конского хвоста,Нейрохирургический клинический сценарий. Case 51. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1128,2026 Нейрохирургия 117. Шейная спондилотическая миелопатия,Нейрохирургический клинический сценарий. Case 50. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1127,2026 Нейрохирургия 116. Взрывной перелом L1 с ретропульсией,Нейрохирургический клинический сценарий. Case 45. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1126,2026 Нейрохирургия 115. Подвывих шейного отдела позвоночника с компрессией спинного мозга,Нейрохирургический клинический сценарий. Case 42. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1125,2026 Нейрохирургия 114. Проникающее огнестрельное ранение головы,Нейрохирургический клинический сценарий. Case 38. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1124,2026 Нейрохирургия 113. Хроническая субдуральная гематома,Нейрохирургический клинический сценарий. Case 41. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1123,2026 Нейрохирургия 112. Эпидуральная гематома,Нейрохирургический клинический сценарий. Case 40. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1122,2026 Нейрохирургия 111. Метастазы в головной мозг,Нейрохирургический клинический сценарий. Case 31. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1121,2026 Нейрохирургия 110. Глиобластома,Нейрохирургический клинический сценарий. Case 26. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1120,2026 Нейрохирургия 109. Апоплексия гипофиза,Нейрохирургический клинический сценарий. Case 22. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1119,2026 Нейрохирургия 108. Менингиома крыла основной кости,Нейрохирургический клинический сценарий. Case 20. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1118,2026 Нейрохирургия 107. Вестибулярная шваннома,Нейрохирургический клинический сценарий. Case 19. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1117,2026 Нейрохирургия 106. Геморрагический инсульт в доминантном полушарии,Нейрохирургический клинический сценарий. Case 12. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1116,2026 Нейрохирургия 105. Твёрдо-мозговая артериовенозная фистула,Нейрохирургический клинический сценарий. Case 7. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1115,2026 Нейрохирургия 104. Бессимптомная аневризма передней соединительной артерии,Нейрохирургический клинический сценарий. Case 4. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1114,2026 Нейрохирургия 103. Разрыв аневризмы средней мозговой артерии,Нейрохирургический клинический сценарий. Case 3. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,23,123,публичный,2026-05-31
dev2,1113,2026 Нейрохирургия 102. Кавернозная мальформация головного мозга,Нейрохирургический клинический сценарий. Case 2. '100 Case Reviews in Neurosurgery'.,Нейрохирургия,23,0,128 123,публичный,2026-05-31
dev2,1112,2026 Нейрохирургия 101. АВМ головного мозга,"Клинический сценарий: АВМ головного мозга у мужчины 35 лет с дебютом парциальных судорог. Диагностика, классификация по Spetzler-Martin, хирургическое лечение. Источник: 100 Case Reviews in Neurosurgery, Case 1.",Нейрохирургия,23,0,128 123,публичный,2026-05-31
dev2,1111,2026 АГ 4 copy copy v1.0,2026 АГ 4,Прочее,28,28,,"копия, публичный",2026-04-26
dev2,1110,2026 АГ 4 copy copy,2026 АГ 4,Прочее,23,23,,"выключен, копия, публичный",2026-04-26
dev2,1109,2026 СВТ 1 1.0 copy v1.0,2026 НЖТ 1,Прочее,27,27,,"копия, публичный",2026-04-26
dev2,1106,2026 ХСН 2 copy copy,2026 ХСН 2,Прочее,23,23,,"выключен, копия, публичный",2026-04-26
dev2,1105,2026 АГ 2 copy copy v1.45,2026 АГ 2,Прочее,26,26,,"копия, публичный",2026-04-26
dev2,1063,2026 АГ 2 copy copy v1.15,2026 АГ 2,Прочее,26,26,,"копия, публичный",2026-04-24
dev2,1060,2026 АГ 2 copy copy,2026 АГ 2,Прочее,21,21,,"копия, публичный",2026-04-24
dev2,1058,2026 АГ 2 copy copy v1.12,2026 АГ 2,Прочее,26,26,,"копия, публичный",2026-04-24
dev2,1045,2026 АГ 2 copy copy v1.0,2026 АГ 2,Прочее,21,21,,"копия, публичный",2026-04-24
dev2,1043,2026 АГ 1 copy,2026 АГ 1,Прочее,23,23,,"копия, публичный",2026-04-24
dev2,1040,2026 СВТ 1 1.0 copy,2026 НЖТ 1,Прочее,26,26,,"копия, публичный",2026-04-23
dev2,1039,2026 СВТ 1  copy,2026 НЖТ 1,Прочее,23,23,,"копия, публичный",2026-04-23
dev2,1036,2026 АГ 1 copy  Эталон,2026 АГ 1,Прочее,28,28,,"копия, публичный",2026-04-16
dev2,1030,test copy,test: клинический кейс,Прочее,9,9,,"копия, служебный, публичный",2026-04-15
dev2,1029,Клинический случай copy,Клинический случай: клинический кейс,Прочее,10,10,,"копия, публичный",2026-04-15
dev2,1028,Клинический случай claude,Клинический случай: клинический кейс,Прочее,10,10,,публичный,2026-04-15
dev2,1026,Клинический случай,Клинический случай: клинический кейс,Прочее,9,9,,публичный,2026-04-15
dev2,1025,АИГ-1 после ВЭБ у ребёнка,"Ювенильный аутоиммунный гепатит 1 типа, клинический случай",Акушерство и гинекология,14,14,,публичный,2026-04-15
dev2,1023,2026 АГ 1 copy Copy,2026 АГ 1,Прочее,26,26,,"копия, публичный",2026-04-15
dev2,1020,Муцинозная карцинома добавочной молочной железы у мужчины: аксиллярное поражение и метастазы,"<p><strong>Клинический источник:</strong> Male accessory breast mucinous carcinoma: a case report and literature review. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41947000</p> <ul><li>PubMed: <a href=""https://pubmed.ncb",Прочее,11,11,116,публичный,2026-04-08
dev2,1019,Множественные очаги ишемии мозга при вторичном антифосфолипидном синдроме у онкологических пациентов [m1t1-cquv],<p><strong>Клинический источник:</strong> [Multiple foci of cerebral ischemia in cancer patients with secondary antiphospholipid syndrome]. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41943966</p> <ul><li>PubMed: <a href=,Генетика,11,11,113,публичный,2026-04-07
dev2,1015,Множественные очаги ишемии мозга при вторичном антифосфолипидном синдроме у онкологических пациентов,<p><strong>Клинический источник:</strong> [Multiple foci of cerebral ischemia in cancer patients with secondary antiphospholipid syndrome]. (2026)</p> <p><strong>Идентификатор источника:</strong> pubmed:41943966</p> <ul><li>PubMed: <a href=,Генетика,11,11,113,публичный,2026-04-07
dev2,1014,Гипертензивный криз у ребёнка 13 лет с первичной артериальной гипертензией,<p><strong>Клинический источник:</strong> First Attack Hypertensive Crisis in Children with Primary Hypertension: a Case Report</p> <p><strong>Идентификатор источника:</strong> crossref:10.47191/ijmscrs/v2-i11-18</p> <ul><li>PubMed: <a href,Прочее,10,10,110,публичный,2026-04-07
dev2,1013,Гипертензивный криз у ребёнка с первичной гипертензией: носовое кровотечение и неотложная помощь,<p><strong>Клинический источник:</strong> First Attack Hypertensive Crisis in Children with Primary Hypertension: a Case Report</p> <p><strong>Идентификатор источника:</strong> crossref:10.47191/ijmscrs/v2-i11-18</p> <ul><li>PubMed: <a href,Прочее,10,10,107,публичный,2026-04-07
dev2,1012,Инсульт при феохромоцитоме: гипертензивный криз как первое проявление [m1t1-egnz],<p><strong>Клинический источник:</strong> Stroke secondary to hypertension as initial presentation in pheochromocytoma: a case report (2025)</p> <p><strong>Идентификатор источника:</strong> semanticscholar:21cf0bc2bb7b4a2a8f897e1b99078dee27,Прочее,11,11,104,публичный,2026-04-06
dev2,1008,Инсульт при феохромоцитоме: гипертензивный криз как первое проявление,<p><strong>Клинический источник:</strong> Stroke secondary to hypertension as initial presentation in pheochromocytoma: a case report (2025)</p> <p><strong>Идентификатор источника:</strong> semanticscholar:21cf0bc2bb7b4a2a8f897e1b99078dee27,Прочее,11,11,104,публичный,2026-04-06
dev2,1007,Определение и классификация артериальной гипертензии,"Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Артериальная гипертензия: определение, эпидемиология и патогенез"", затем запустите поиск clinical cases.",Прочее,9,9,104,публичный,2026-04-06
dev2,1006,"Артериальная гипертензия: определение, эпидемиология и патогенез [m1t1-pepl]","Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Артериальная гипертензия: определение, эпидемиология и патогенез"", затем запустите поиск clinical cases.",Прочее,0,0,101,публичный,2026-04-06
dev2,997,"Артериальная гипертензия: определение, эпидемиология и патогенез [m1t1-ondy]","Кейсы еще не подобраны. Уточните контекст и ключевые слова для модуля ""Артериальная гипертензия: определение, эпидемиология и патогенез"", затем запустите поиск clinical cases.",Прочее,0,0,101,публичный,2026-04-06
dev2,960,Тест 2: Артериальная Гипертония,Артериальная гипертензия (АГ) — синдром повышения систолического артериального давления (САД) ≥140 мм рт. ст. и/или диастолического артериального давления (ДАД) ≥90 мм рт. ст. Гипертоническая болезнь (ГБ) — хронически протекающее заболевани,Прочее,0,0,98,публичный,2026-04-06
dev2,956,Гипертонический криз у подростка с первичной гипертонией: клинический случай,<p><strong>Клинический источник:</strong> First Attack Hypertensive Crisis in Children with Primary Hypertension: a Case Report</p> <p><strong>Идентификатор источника:</strong> crossref:10.47191/ijmscrs/v2-i11-18</p> <ul><li>PubMed: <a href,Прочее,13,13,98,публичный,2026-04-06
