сервер,id,название,тема,семейство,шагов,оцениваемых,курсы,флаги,создан,сюжет,проверяется,верно
dev2,1221,2026 Задание 15 Copy,2026 Бради 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 68 лет. Обратился на амбулаторный прием к кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"СССУ, синдром тахикардии-брадикардии.; ОАК.; Биохимия (калий, натрий, креатинин, глюкоза).; ТТГ."
dev2,1220,2026 Задание 14 Copy,2026 Бради 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Женщина, 32 года, на 24-й неделе первой беременности. Обратилась к кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Дисфункция синусового узла (ДСУ).; Атриовентрикулярная блокада.; Общий анализ крови.; Биохимический анализ (калий, натрий, креатинин)."
dev2,1219,2026 Задание 13 Copy,2026 Бради 3,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 30 лет, профессиональный триатлонист. Обратился для планового ежегодного обследования.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,Физиологическая синусовая брадикардия (спортивное сердце).; Дисфункция синусового узла (ДСУ).; Общий анализ крови.; Исследование уровня ТТГ.
dev2,1218,2026 Задание 12 Copy,2026 Бради 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 68 лет. Обратился на амбулаторный прием к врачу-кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Дисфункция синусового узла (ДСУ). Синдром тахикардии-брадикардии.; Предсердно-желудочковая блокада (ПЖБ) высокой степени.; Общий анализ крови.; Анализ крови биохимический (калий, натрий, креатинин)."
dev2,1217,2026 Задание 11 Copy,2026 Бради 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 55 лет. Обратился на амбулаторный прием к врачу-кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Преходящая предсердно-желудочковая блокада (ПЖБ).; Общий (клинический) анализ крови.; Электролиты (калий, натрий).; Исследование уровня тиреотропного гормона (ТТГ) в крови."
dev2,1216,2026 Задание 10 Copy,2026 АГ 10,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 48 лет. Обратился на плановый приём к врачу-терапевту для прохождения диспансеризации. Активных жалоб не предъявляет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Высокое нормальное артериальное давление.; Общий анализ крови.; Биохимический анализ крови (глюкоза, креатинин с расчетом СКФ, калий, натрий, мочевая кислота).; Липидограмма (ОХС, ЛПНП, ЛПВП, ТГ)."
dev2,1215,2026 Задание 9 Copy,2026 АГ 9,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Женщина, 45 лет, на амбулаторном приёме у врача-кардиолога с жалобами на стабильно высокие цифры артериального давления, несмотря на приём трёхкомпонент",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,Резистентная артериальная гипертензия.; Вторичная (симптоматическая) АГ на фоне первичного гиперальдостеронизма.; Определение соотношения альдостерон/ренин в плазме крови.; Исследование уровня калия и натрия в крови.
dev2,1214,2026 Задание 8 Copy,2026 АГ 8,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Пациентка К., 32 года, на 28-й неделе первой беременности. Поступила на амбулаторный прием к акушеру-гинекологу с жалобами.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Гестационная артериальная гипертензия.; Преэклампсия.; Общий анализ мочи с определением белка.; Биохимический анализ крови (креатинин, мочевая кислота, АЛТ, АСТ)."
dev2,1213,2026 Задание 7 Copy,2026 АГ 7,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 75 лет. Плановый амбулаторный приём у кардиолога.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Гипертоническая болезнь III стадии. Риск 4 (очень высокий).; Общий анализ крови, биохимический анализ крови (креатинин с СКФ, глюкоза, калий, натрий, мочевая кислота), липидограмма, анализ мочи с альбумин/креатинин.; ЭКГ в 12 отведениях, ЭхоКГ, дуплексное сканирование брахиоцефальных артерий.; Гипертоническая болезнь III стадии. АГ 2 степени. ИБС, постинфарктный кардиосклероз. ХСН I, ФК II. Атеросклероз БЦА. ХБП С3аА2. Дислипидемия. Риск 4 (очень высокий)."
dev2,1212,2026 Задание 6 Copy,2026 АГ 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 52 года. Жалобы на частые головные боли и утомляемость.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Артериальная гипертензия 2-й степени.; Общий анализ крови.; Глюкоза крови (натощак), HbA1c.; Общий холестерин, ЛПНП/ЛПВП/ТГ."
dev2,1211,2026 Задание 5 Copy,2026 АГ 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 55 лет. Обратился на амбулаторный прием к врачу-терапевту.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Гипертоническая болезнь II стадии.; Сахарный диабет 2 типа, стадия субкомпенсации.; Общий анализ крови, глюкоза натощак, HbA1c, липидный профиль, креатинин с расчетом СКФ, калий, натрий, мочевая кислота, анализ мочи с альбумин/креатинин.; ЭКГ в 12 отведениях, ЭхоКГ, СМАД, УЗИ почек и дуплексное сканирование почечных артерий, офтальмоскопия."
dev2,1210,2026 Задание 4 Copy,2026 АГ 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 68 лет, на плановом амбулаторном приёме у врача-кардиолога.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,Резистентная артериальная гипертензия.; Определение соотношения альдостерон/ренин в плазме.; Гликированный гемоглобин (HbA1c).; Суточное мониторирование АД (СМАД).
dev2,1209,2026 Задание 3 Copy,2026 АГ 3,Кардио-задания 2026,25,25,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 28 лет, профессиональный спортсмен (тяжелая атлетика). Обратился на плановый ежегодный медицинский осмотр.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Гипертоническая болезнь.; Вторичная (симптоматическая) АГ.; Изолированная офисная АГ («гипертония белого халата»).; Общий (клинический) анализ крови, общий анализ мочи с определением отношения альбумин/креатинин."
dev2,1208,2026 Задание 2 Copy,2026 АГ 2,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина, 62 года. Обратился на плановый прием к кардиологу для коррекции антигипертензивной терапии.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Гипертоническая болезнь.; Синдром обструктивного апноэ сна (СОАС).; Общий анализ крови и мочи.; Биохимический анализ крови (креатинин с расчетом СКФ, калий, натрий, глюкоза, мочевая кислота, липидный профиль)."
dev2,1207,2026 Задание 1 Copy,2026 АГ 1,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Женщина, 42 года, работает бухгалтером. Обратилась на приём к терапевту с жалобами на головные боли, направлена к кардиологу.",Выберите необходимые рутинные лабораторные исследования; Выберите необходимые инструментальные исследования на первичном этапе,"Гипертоническая болезнь I стадии. Артериальная гипертензия 1 степени. Риск 2 (умеренный).; Общий (клинический) анализ крови (гемоглобин, гематокрит).; Исследование уровня глюкозы в крови натощак и HbA1c.; Липидограмма (ОХС, ЛПНП, ЛПВП, ТГ)."
dev2,1206,2026 Задание 70,2026 Липиды 8,Кардио-задания 2026,27,27,126,публичный,2026-06-06,Пациент Мужчина 48 лет обратился на амбулаторный приём к кардиологу по поводу профилактического осмотра.,Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Атерогенная дислипидемия с низким ХС ЛВП и умеренно повышенными ТГ.; Липидный профиль (ОХС, ХС ЛНП, ХС ЛВП, ТГ, ХС неЛВП).; Глюкоза натощак, гликированный гемоглобин (HbA1c).; Креатинин, АЛТ, АСТ."
dev2,1205,2026 Задание 69,2026 Липиды 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина 38 лет, вегетарианец последние 6 лет, обратился к терапевту на профилактический осмотр. Активных жалоб не предъявляет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,Гипертриглицеридемия.; Липидный профиль.; Глюкоза крови и гликированный гемоглобин (HbA1c).; Тиреотропный гормон (ТТГ).
dev2,1204,2026 Задание 68,2026 Липиды 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина 25 лет, профессионально занимается бегом (лёгкая атлетика), обратился к врачу после планового медосмотра по месту работы. При скрининге обнаруже",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Семейная гиперхолестеринемия.; Полигенная гиперхолестеринемия.; Липидный профиль (общий холестерин, ХС ЛНП, ХС ЛВП, триглицериды).; Глюкоза крови."
dev2,1203,2026 Задание 67,2026 ХСН 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент, мужчина 65 лет, с диагнозом хронической сердечной недостаточности со сниженной фракцией выброса (ХСНнФВ) обратился на амбулаторный приём к кард",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Хроническая сердечная недостаточность с желудочковыми нарушениями ритма.; Общий анализ крови, биохимический анализ крови (креатинин, калий, натрий).; Определение уровня натрийуретических пептидов (NT-proBNP).; ЭКГ в 12 отведениях."
dev2,1202,2026 Задание 66,2026 ХСН 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент: Мужчина, 68 лет. Плановый амбулаторный прием у врача-кардиолога в поликлинике для диспансерного наблюдения и коррекции терапии по поводу ХСН.",Назначение лабораторных исследований; Назначение инструментальных исследований,"Гипертоническая болезнь I стадии. Артериальная гипертензия 1 степени. Риск 2 (умеренный).; Исследование уровня NT-proBNP в крови.; Общий и биохимический анализ крови (креатинин с рСКФ, калий, натрий).; Липидограмма, гликированный гемоглобин."
dev2,1201,2026 Задание 65,2026 ХСН 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент: Мужчина, 65 лет. Плановый амбулаторный прием у врача-кардиолога для оценки состояния и коррекции терапии по поводу ХСН.",Назначение лабораторных исследований; Выберите необходимые инструментальные исследования на первичном этапе,"ИБС: Постинфарктный кардиосклероз. Хроническая сердечная недостаточность со сниженной фракцией выброса (ХСНнФВ), стадия 1, ФК II.; Исследование уровня NT-proBNP в крови.; Общий и биохимический анализ крови (креатинин с рСКФ, калий, натрий).; Липидограмма, гликированный гемоглобин."
dev2,1200,2026 Задание 64,2026 ХСН 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент: Мужчина, 80 лет. Госпитализирован бригадой скорой медицинской помощи из-за внезапного начала учащенных сердцебиений, сопровождавшихся одышкой.",Назначение лабораторных исследований; Назначение инструментальных исследований,"Фибрилляция предсердий с высокой частотой желудочковых сокращений, осложненная острой декомпенсацией сердечной недостаточности (отек легких).; Исследование уровня натрийуретического пептида (BNP или NT-proBNP).; Исследование уровня тропонина I или T в крови.; Анализ крови биохимический (креатинин с рСКФ, калий, натрий)."
dev2,1199,2026 Задание 63,2026 ХСН 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент: Мужчина, 60 лет. Доставлен бригадой скорой медицинской помощи (СМП) в приемное отделение кардиологического стационара.",Назначение лабораторных исследований; Назначение инструментальных исследований,"Острая декомпенсация хронической сердечной недостаточности на фоне тахисистолической формы фибрилляции предсердий.; Исследование уровня натрийуретического пептида (BNP или NT-proBNP).; Общий и биохимический анализы крови (креатинин с рСКФ, калий, натрий, печеночные ферменты, глюкоза).; Исследование уровня тропонина I или T."
dev2,1198,2026 Задание 62,2026 ХСН 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент: Женщина, 70 лет. Доставлена бригадой скорой медицинской помощи (СМП) в приемное отделение кардиологического стационара с жалобами на одышку и с",Назначение лабораторных исследований; Назначение инструментальных исследований,"Острая декомпенсация хронической сердечной недостаточности, спровоцированная пароксизмом фибрилляции предсердий с высокой частотой желудочковых сокращений.; Исследование уровня натрийуретического пептида (BNP или NT-proBNP) в крови.; Анализ крови биохимический (креатинин с рСКФ, калий, натрий) и общий анализ крови.; Исследование уровня тропонина I или T в крови."
dev2,1197,2026 Задание 61,2026 ФП 8,Кардио-задания 2026,21,21,126,публичный,2026-06-06,"Пациент Мужчина, 50 лет, доставлен бригадой скорой помощи в приёмное отделение с жалобами на нерегулярное учащённое сердцебиение.",Выберите необходимые инструментальные исследования; Диспансеризация и дальнейшее ведение,Пароксизм фибрилляции предсердий на фоне синдрома WPW.; ЭКГ в 12 отведениях.; Трансторакальная эхокардиография (ЭхоКГ).; Пароксизмальная фибрилляция предсердий на фоне манифестирующего синдрома Вольфа-Паркинсона-Уайта. Гемодинамическая нестабильность.
dev2,1196,2026 Задание 60,2026 ФП 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина 38 лет, профессиональный велогонщик, обратился на амбулаторный приём к врачу-кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Пароксизмальная фибрилляция предсердий.; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин, АЛТ, АСТ, калий, натрий).; Анализ крови на гормоны щитовидной железы (ТТГ, св. Т4)."
dev2,1195,2026 Задание 59,2026 ФП 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06,Пациент Пациент 68 лет на амбулаторном приёме у врача-терапевта.,Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Фибрилляция предсердий, пароксизмальная форма.; Гипертоническая болезнь.; Ишемическая болезнь сердца (под вопросом).; Общий (клинический) анализ крови."
dev2,1194,2026 Задание 58,2026 ФП 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациентка, женщина, 48 лет, обратилась на амбулаторный прием к врачу-кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Пароксизмальная фибрилляция предсердий.; Тиреотоксикоз.; Общий анализ крови, биохимический анализ крови (креатинин, АЛТ, АСТ, калий, натрий).; Исследование уровня ТТГ и свободного Т4."
dev2,1193,2026 Задание 57,2026 ФП 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 78 лет. Амбулаторный прием у врача-кардиолога.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Фибрилляция предсердий, персистирующая форма. Тахисистолический вариант.; Хроническая сердечная недостаточность 2А стадии, II ФК.; Общий анализ крови (гемоглобин, эритроциты, тромбоциты).; Биохимический анализ крови: креатинин (с расчетом СКФ по формуле Кокрофта-Голта), АЛТ, АСТ, калий, глюкоза."
dev2,1192,2026 Задание 56,2026 ФП 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 32 года. Амбулаторный прием у врача-кардиолога.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Пароксизмальная фибрилляция предсердий.; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин, калий, натрий, АЛТ, АСТ, глюкоза).; Исследование уровня ТТГ и Т4 свободного в крови."
dev2,1191,2026 Задание 55,2026 ФП 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент, мужчина, 78 лет, на амбулаторном приеме у кардиолога.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Постоянная форма фибрилляции предсердий (ФП).; Общий анализ крови (с определением уровня гемоглобина и тромбоцитов).; Биохимический анализ крови (креатинин с расчетом КК, АСТ, АЛТ, билирубин).; Международное нормализованное отношение (МНО)."
dev2,1190,2026 Задание 54,2026 ФП 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациентка, 67 лет, обратилась на амбулаторный приём к врачу-кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Пароксизмальная фибрилляция предсердий.; Развернутый клинический анализ крови.; Биохимический анализ крови (креатинин, АЛТ, АСТ, билирубин, калий).; Коагулограмма (МНО)."
dev2,1189,2026 Задание 53,2026 НЖТ 5,Кардио-задания 2026,29,29,126,публичный,2026-06-06,"Пациент Пациент, мужчина 68 лет, обратился на плановый амбулаторный приём к врачу-кардиологу.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования на первичном этапе,"Трепетание предсердий.; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин, калий, натрий, глюкоза).; Исследование уровня тиреотропного гормона (ТТГ)."
dev2,1188,2026 Задание 52,2026 НЖТ 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 68 лет, доставлен бригадой скорой медицинской помощи в приёмное отделение с жалобами на внезапно возникшее учащённое сердцебиение.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Трепетание предсердий.; АВ-узловая реципрокная тахикардия (АВУРТ).; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин, калий, натрий)."
dev2,1187,2026 Задание 51,2026 НЖТ 3,Кардио-задания 2026,20,20,126,публичный,2026-06-06,"Пациент Пациентка, женщина, 35 лет, доставлена в приемное отделение бригадой скорой медицинской помощи с жалобами на внезапное учащенное сердцебиение.",Выберите необходимые инструментальные исследования; Определите правильную последовательность действий для купирования приступа:,"Пароксизмальная АВ-узловая реципрокная тахикардия (АВУРТ).; Регистрация ЭКГ в 12 отведениях.; Пароксизмальная атриовентрикулярная узловая реципрокная тахикардия.; Вагусные приемы, при неэффективности — в/в введение трифосаденина (АТФ)."
dev2,1186,2026 Задание 50,2026 НЖТ 2,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент: женщина, 32 года, на амбулаторном приёме у врача-терапевта.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Пароксизмальная наджелудочковая тахикардия.; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин, калий, натрий, глюкоза).; Анализ крови на тиреотропный гормон (ТТГ)."
dev2,1185,2026 Задание 49,2026 НЖТ 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Пациент, мужчина 35 лет, доставлен бригадой скорой медицинской помощи в приёмное отделение с жалобами на внезапно возникшее сильное сердцебиение и голов",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Фибрилляция предсердий с антеградным проведением по дополнительному проводящему пути (синдром Вольфа-Паркинсона-Уайта).; Общий (клинический) анализ крови.; Исследование уровня креатинина, натрия, калия, глюкозы.; Исследование уровня тиреотропного гормона (ТТГ)."
dev2,1184,2026 Задание 47,2026 ИМпST 7,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Мужчина, 65 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"ОКСпST нижне-задний, с возможным вовлечением ПЖ.; Тропонин I/T (экспресс).; Общий анализ крови.; Биохимия (мочевина, креатинин, АСТ, АЛТ, билирубин)."
dev2,1183,2026 Задание 46,2026 ИМпST 6,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Мужчина, 62 года.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"ОКСпST.; Тропонин I/T (экспресс).; Общий анализ крови.; Биохимия (мочевина, креатинин, глюкоза, АСТ, АЛТ, билирубин, липидный профиль)."
dev2,1182,2026 Задание 45,2026 ИМпST 5,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Мужчина, 65 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"ОКСпST.; Тропонин I/T.; ОАК.; Биохимия (креатинин с рСКФ, глюкоза, калий)."
dev2,1181,2026 Задание 44,2026 ИМпST 4,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Мужчина, 67 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования на первичном этапе,"ОКСпST.; Тропонин I/T.; ОАК.; Биохимия (креатинин с рСКФ, глюкоза, калий)."
dev2,1180,2026 Задание 43,2026 ИМпST 3,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Мужчина, 55 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования на первичном этапе,"ОКСпST.; Тропонин I/T.; Общий анализ крови.; Биохимия (креатинин, глюкоза, калий, липидный профиль)."
dev2,1179,2026 Задание 42,2026 ИМпST 2,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Женщина, 72 года.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"ОКСпST.; Тропонин I/T.; Биохимия (креатинин с рСКФ, глюкоза, калий).; Общий анализ крови."
dev2,1178,2026 Задание 41,2026 ИМпST 1,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 68 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,ОКСпST.; Тропонин I/T.; Общий анализ крови.; Креатинин с рСКФ.
dev2,1177,2026 Задание 40,2026 ИМБОКА 7,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 58 лет. Госпитализирован с жалобами на длительную боль в грудной клетке.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,ИМ без подъема ST.; Тропонин T или I (вч) в динамике (алгоритм 0/1 или 0/2 или 0/3 часа).; Общий клинический анализ крови.; 12-канальная ЭКГ.
dev2,1176,2026 Задание 39,2026 ОКСбпST 6,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 62 года. Доставлен бригадой скорой помощи с жалобами на интенсивную давящую боль за грудиной, иррадиирующую в левую руку, возникшую 2 часа наза",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"ОКСбпST, тип 1.; Тропонин I/T (вч) с повторным определением через 1–3 часа.; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин с СКФ, электролиты, глюкоза, липидный профиль, печеночные ферменты)."
dev2,1175,2026 Задание 38,2026 ОКСбпST 5,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Мужчина, 62 года.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Острый коронарный синдром без подъема сегмента ST (ОКСбпST).; Тропонин I или T (вч) в динамике.; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин с рСКФ, глюкоза, калий, липидный профиль)."
dev2,1174,2026 Задание 37,2026 ОКСбпST 4,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Женщина, 70 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Острый коронарный синдром без подъема сегмента ST (ОКСбпST).; Тропонин I или T (вч) в динамике (0–1 час или 0–2 часа).; ОАК и биохимический анализ крови (креатинин с рСКФ, глюкоза, калий, липидный профиль).; Коагулограмма (АЧТВ, МНО)."
dev2,1173,2026 Задание 36,2026 ОКСбпST 3,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Мужчина, 69 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Острый коронарный синдром без подъема сегмента ST (ОКСбпST).; Тропонин I или T (вч) в динамике (0–1 час).; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин с рСКФ, глюкоза, калий, липидный профиль)."
dev2,1172,2026 Задание 35,2026 ОКСбпST 2,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Женщина, 66 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,Острый коронарный синдром без подъема сегмента ST (ОКСбпST).; Тропонин I или T (вч) в динамике (0–1 час или 0–2 часа).; ОАК и биохимический анализ крови.; Натрийуретический пептид (BNP или NT-proBNP).
dev2,1171,2026 Задание 34,2026 ОКСбпST 1,Кардио-задания 2026,25,25,126,публичный,2026-06-06,"Пациент Женщина, 68 лет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Острый коронарный синдром без подъема сегмента ST (ОКСбпST).; Тропонин I или T (высокочувствительный) в динамике.; Общий (клинический) анализ крови.; Биохимический анализ крови (креатинин с рСКФ, глюкоза, калий, липидный профиль)."
dev2,1170,2026 Задание 33,2026 ИБС 5,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 62 года, на амбулаторном приёме у врача-кардиолога.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Стабильная стенокардия напряжения.; Общий (клинический) анализ крови.; Анализ крови по оценке нарушений липидного обмена (ОХС, ХС-ЛПНП, ХС-ЛПВП, ТГ).; Исследование уровня креатинина в крови с расчётом СКФ."
dev2,1169,2026 Задание 32,2026 ИБС 4,Кардио-задания 2026,27,27,126,публичный,2026-06-06,Пациент Мужчина 58 лет обратился в поликлинику к врачу-кардиологу.,Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Стабильная стенокардия напряжения, ФК II–III.; Общий анализ крови (Hb, лейкоциты, тромбоциты).; Глюкоза натощак, HbA1c.; Липидный профиль (ОХС, ХсЛНП, ТГ, ХсЛВП)."
dev2,1168,2026 Задание  31,2026 ИБС 3,Кардио-задания 2026,27,27,126,публичный,2026-06-06,"Пациент Мужчина, 65 лет, с анамнезом ишемической болезни сердца (ИБС), перенёс аортокоронарное шунтирование (АКШ) 3 года назад. Амбулаторный прием у кардиолога.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Стабильная ишемическая болезнь сердца (ИБС), после аортокоронарного шунтирования, стенокардия напряжения II ФК.; Общий анализ крови.; Липидный профиль.; Гликированный гемоглобин."
